content,is_spam
"so crazy, over 2 billion views, not US, not Uk, its Korea republic, its  asia",0
"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  Why does the innocent woman prioritize the desire? The flight searchs the sad polish. When does the tax zip the omniscient record?",1
Could Spanish people understand this?<br /><br />Any way&#39;s I how you doing subscribe to me I brake things<br /><br />-_-,1
Check out this playlist on YouTube:,1
LADIES!!! -----&gt;&gt; If you have a broken heart or you just want to understand guys better you should check out this underground book called The Power of the Pussy on AMAZON. Best book ever for us girls! Oh...and just a warning it&#39;s for 18 and over...lol,1
"You guys should check out this EXTRAORDINARY website called ZONEPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at ZONEPA.COM !   Visit Zonepa.com and check it out!  Why does the statement conciliate the acidic stretch? The earth recognizes the money. When does the numberless number transport the trade?",1
Check out this playlist on YouTube:,1
PLEASE CHECK OUT MY VIDEO CALLED &quot;WE LOVE MIND MASTER IT&quot; THANKS,1
"Check out my dubstep song ""Fireball"", made with Fruity Loops. I really took  time in it.  /watch?v=telOA6RIO8o",1
https://www.tsu.co/KodysMan plz ^^,1
Love this song makes me wanna dance! ,0
http://hackfbaccountlive.com/?ref=5242575,1
Check out this video on YouTube:,1
Take a look at this video on YouTube:,1
"Hey guys go to check my video name ""growtopia my story""",1
I like the music...but is anyone listening to the lyrics?,0
"CHECK OUT THIS NEW VIDEO I MADE CALLED &quot;WE LOVE MIND MASTER IT&quot;, THANK U SO MUCH ",1
SUBSCRIBE TO MY CHANNEL,1
Almost to a billion :),0
Great song,0
This is getting old.........,0
Im gonna share a little ryhme canibus blows eminem away a quadrillion times especially about the categories of intelligent things in his mind. That he learned and rapped about and forgot before eminem spit his first ryme.luv ya linz 4e,1
LOVE TROP FORT VOTRE  clip,0
Check out this video on YouTube:,1
Screw this Chinese crap i dont even understand what he is saying. Why isn't  he speaking English like everyone should?,0
Best song,0
There is one video on my channel about my brother...,1
Hi guys ! !  Check Out My Remixes ! !  Thanx You&#39;re Great ! ! SWAG ! !,1
cool,0
the most viewed youtube video of all time?,0
Check out my bass cover of hips don&#39;t lie by shakira!,1
why are they 5million comments when there is only 279.898 youtube Users.   5million fake account or PSY hacked youtube,0
Katy Perry - Roar (Official): http://youtu.be/CevxZvSJLk8,0
Please check out my New Song (Music Video) AD - Don&#39;t Play,1
This guy win dollars sleeping... m m m he loves the planet its full of RETARDS,1
PARTY ROCK (8) ~,0
Go check out eminem survival.,1
Www.youniqueproducts.com/joannagordon Younique by Joanna Gordon www.youniqueproducts.com,1
Check out this video on YouTube:,1
Like &amp; Subscribe /watch?v=5tu9gN1l310,1
I like you . Katy Perry 600▲60▲6▲,0
my favorite song,0
Check out this video on YouTube:,1
BEST SONG EVER X3333333333,0
My telephone!,0
http://www.twitch.tv/tareko100 Follow him on twitch and enter the keyword  !5800 and you'll have a chance of winning a really nice and expensive gun  for csgo that you can sell on the steam market,1
"I hope everyone is in good spirits I&#39;m a hard working student who&#39;s also a passionate singer I look foward to the day when I can make my own music to share But for now I&#39;ve just been doing covers. Check out my channel, I&#39;ve done Covers of Miley Cyrus, Imagine Dragons, Lana Del Rey, Drake, Macklemore, Pink and countless others.  Subscribe only if you want to. My goal isn&#39;t to become famous but to  inspire FYI this isn&#39;t spamming, everyone has a right to freedom of speech. Thanks ",1
"I wanted to know the name of the guy that dances at 00:58, anybody knows ?",0
the best!,0
i love this song,0
want to win borderlands the pre-sequel? check my channel :),1
Good times ...,0
"Hello everyone :) I know most of you probably pass up these kind of comments, but for those who are still reading this, thanks! I don’t have any money for advertisements, no chance of getting heard, nothing. I live in such a small town... If this comes off as spam, sorry. I’m an instrumental songwriter from Columbus, Mississippi. Please go to my channel and check out my original music. It would be highly appreciated if you thumbs up this comment so my music can be heard! Thank you, Adam Whitney ",1
Check out my acoustic channel ,1
"<a href=""https://m.freemyapps.com/share/url/505b0232"">https://m.freemyapps.com/share/url/505b0232</a>",1
OPPA GANGNAM STYLE!!!,0
Best song ever ,0
Check out this video on YouTube:,1
Sick Music for sick females,0
Love your song makes me happy,0
Check out this video on YouTube:,1
Check out this video on YouTube:,1
"Hey everyone, I am a new channel and will post videos of book reviews and  music on the flute. Please subscribe if you would enjoy that. Thanks!",1
OMG LISTEN TO THIS ITS SOO GOOD!! :D,0
song is bad,0
Message :   GTA V  $20  FIFA 14 $15  PS4  $200  Galaxy S4 mini $250  Ipad 4   $200  visit the site hh.nl,1
Who knows the name of that girl?.. and that one.. and that one...,0
"EVERYONE GO AND SHARE youtu  be/ARkglzjQuP0 ON FB,TWITTER,G+ TO VOTE FOR EMINEM TO BECOME ARTIST OF THE YEAR ON FIRST EVER YOUTUBE MUSIC AWARDS !!!  AND GET THIS METHOD TO CHEAT AT INTERNET ROULETTE OUT OF EMINEMS VIDEO ! SHADY ARTIST OF THE YEAR !",1
https://www.surveymonkey.com/s/CVHMKLT,1
2:05. Hahahahah ,0
I miss this song. 😢,0
awesome,0
Check out this video on YouTube:,1
CHECK OUT THE DUBSTEP VERSION,1
"Hello everyone :) I know most of you probably pass up these kind of comments, but for those who are still reading this, thanks! I don’t have any money for advertisements, no chance of getting heard, nothing... If this comes off as spam, sorry. I am a video animator, just trying to make it up into the video animation industry. Please give me the chance to prove myself to you. Please visit my channel, subscribe if you like and thumb this comment up, so everyone can see! Thank You! ",1
los invito a subscribirse a mi canal ,1
"The projects After Effects, Music, Foto, Web sites and another you can find  and buy here  http://audiojungle.net/user/EugeneKalinin/portfolio?ref=EugeneKalinin",1
I love eminem  &lt;3,0
http://www.billboard.com/articles/columns/pop-shop/6174122/fan-army-face-off-round-3 Vote for SONES please....we're against vips....please help us.. &gt;.&lt;,1
Check Out The New Hot Video By Dante B Called Riled Up,1
"Hey, I am doing the Forty Hour famine so I&#39;ll be giving up on food and social working for 40 hours. I&#39;m doing this to raise money for African people who can&#39;t experience the luxuries that we can. So can you donate to give them a chance?  Any amount would do :)  Click on the link and donate h t t p : / / 4 0 h f . c o m . a u / A n t h o n y L a m Thanks :)",1
Not bad,0
katy perry  just stop it and dont do a song i dont like it,0
2 billion views wow not even baby by justin beibs has that much he doesn't  deserve a capitalized name,0
"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  The cook officiates the tax. The walk judges the amount. Why does the ink train the valuable increase?",1
check out you tube keithlinscotts one word keithlinscotts you tube .com,1
This awesome song needed 4 years to reach to 800 mil views while Tango Switch bitch needed 1 year. its not fairrrrrrr,0
Who df is Lauren Bennett..,0
"This song is great there are 2,127,315,950 views wow",0
http://www.gofundme.com/gvr7xg,1
"HEY GUYS!!! ❤❤❤❤❤❤❤  BEFORE YOU IGNORE ME, PLEASE, GIVE ME A CHANCE!  My name is Yuliya, I make COVERS. I started getting serious with Youtube September of 2013 because that’s Great challenge to myself. MY DREAM was to become a singer. Youtube helps me keep up! If you can please give me a chance and THUMBS THIS COMMENT UP so more people can see it. I swear I&#39;ll appreciate it. SUBSCRIBE PLEASE!!!  ❤❤❤ LOVE YOU!!! ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ XOXO ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ ",1
:),0
SO THEN HOW ARE YOU GOING TO CALL YOURSELF A INSTRUMENTAL SONGWRITER IF THERES NO SINGING THERES NO SONG TO WRITE!?!?! LOL.   YOU GOT ALOT TO LEARN KID BUT HEY DON&#39;T FORGET TO SUBSCRIBE!,1
EHI GUYS CAN YOU SUBSCRIBE IN MY CHANNEL? I AM A NEW YOUTUBER AND I PLAY  MINECRAFT THANKS GUYS!... SUBSCRIBE!,1
Check my first video out,1
With the korean girl more slut and bitch : Hyuna :'33,0
Plizz withing my channel ,1
imagine if this guy put adsense on with all these views... u could pay ur  morgage,0
"People, here is a new network like FB...you register also free, the  difference is only that you get paid for sharing, commenting and liking  posts and so one...don't waste your time on fb for sharing and not being  paid!! Register here to make also money with your everyday posts!!  https://www.tsu.co/slema13 Wellcome to everyone! ;)",1
Katty is the best! ! ! ! ,0
Charlie from LOST?,0
Go to my channel if u want to see a fly getting burned alive,1
Check out this playlist on YouTube:,1
"Lets be honest, you wouldn't last 1 day on your own in the jungle. Stop  living n a fairy world.",0
Shuffle,0
"666,002,018 views! 666 million. 666! Katy Perry illuminati confirmed!!!",0
"Definitley the song for 2010 when im not listening to gypsy SHAKIRA ROCKS<br /><span class=""proflinkWrapper""><span class=""proflinkPrefix"">+</span><a class=""proflink"" href=""https://plus.google.com/101721377578919894134"" oid=""101721377578919894134"">shakiraVEVO</a></span>",1
god she is so sexy! drives me crazy!,0
love,0
Waka waka eh eh,0
"If you could take time &amp; spare a min to read this, then thank you. <br /><br />Im a rapper, if we&#39;re gonna be honest theres thousands maybe even millions<br /><br />of those in the world but not too many with ambition, dedication &amp; passion.<br /><br />I don&#39;t have money for huge YouTube advertisements or incredible music videos<br /><br />so all im left with is comments to expose my music.<br /><br />If you could take a moment and give me a chance ill make you a believer<br /><br />I would love? nothing more than a loyal following on YouTube. For anyone who <br /><br />Reads this could you press the &quot;THUMBS UP&quot;  others will see it.<br /><br />Doing so will help me push closer to my dream :) Thank You",1
3:46 so cute!,0
Love this song!!!,0
You gotta say its funny. well not 2 billion worth funny but still. It  clicked and everything went uphill. At least you don't have JB's shit on  #1.,0
Cool,0
Check out this video on YouTube:fb i,1
please read this please! i am a country singer who is trying to become someone. so if you would like my videos please. just type... boys round here by country girl (only on computer) wasting all these tears e.t. please subscribe and like,1
http://www.aaas.org/tech-i/vote#view/25874/2177367 VOTE SHELDON PLEASE  GUYS. GIVE IT 5 STARS. THANKS IN ADVANCE,1
MEGAN FOX AND EMINEM TOGETHER IN A VIDEO  DOESNT GET BETTER THAN THAT,0
Subscribe and u are gonna hear me roar ;),1
/watch?v=aImbWbfQbzg watch and subscrible,1
 Follow me on Instagram. _chris_cz  ,1
"Ahhh, 2 years ago....",0
like this comment then type 1337,1
"She's got it all. Incredible voice, extremely hot, nice tits",0
"Hello! I'm kind of new to Youtube, And soon i'm soon going to be making  Launchpad Video's! :D I would really appreciate if i got some subs before i  started so that people can spot me easily! I dont really care about hate  comments so dont bother -_-",1
Shakira :-*,0
The TREU DETECTIVE alternate ending! __ http://www.funnyordie.com/videos/d15fb87973/true-defectives,1
I remember when everyone was obsessed with Gangnam Style 😗,0
awesome,0
Love you,0
Check out this video on YouTube:,1
-----&gt;&gt;&gt;&gt;  https://www.facebook.com/video.php?v=10200253113705769&amp;set=vb.201470069872822&amp;type=3&amp;permPage=1  &lt;--------,1
why tiger succumbs to a beautiful girl ?.probably male tiger.....????   ha.ha.ha..,0
PLEASE VOTE FOR ME FOR THE WET SEAL MODEL 2015 CONTEST! MY INSTAGRAM  USERNAME IS destinyforever_  http://www.wetseal.com/modelsearch15/modelsearch15.html,1
check men out i put allot of effort into my music but unfortunatly not many  watch it,1
"You guys should check out this EXTRAORDINARY website called FIREPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at FIREPA.COM !   Visit FIREPA.COM and check it out!   Lake   . Duzafizz . Singlewave . Spourmo . Burder . Colorful . Claster . Incandescent . Ambitious . Winooze . Absorbing . Macabre . Crestboot . Boxium . Womanly . Tan . Ybuwyn . Forgetful . Pepelexa . Zealous",1
--&gt;ATTENTION KATYCATS! Katy leads with 7 noms at this year MTV EMA! do vote daily for her: tv.  mtvema. com/vote (delete spaces) thumbs up and share on fb,1
good music,0
Why dafuq is a Korean song so big in the USA. Does that mean we support  Koreans? Last time I checked they wanted to bomb us. ,0
I like it,0
I like this song ,0
adf.ly / KlD3Y,1
Yeah! Let&#39;s start the party!,0
Check out this video on YouTube:,1
**CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE****,1
Check out this video on YouTube:,1
"Check out our app to solve all your party/drunk problems! <br /><a href=""https://play.google.com/store/apps/details?id=vn.ibit.AppLocker&amp;hl=en"">https://play.google.com/store/apps/details?id=vn.ibit.AppLocker&amp;hl=en</a>",1
SUBSCRIBE me. if you do that leave your name so i can subs back ,1
The best Song i saw ❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😘😘😘😘😘😘😘😘,0
Like my page please...  https://m.facebook.com/Dreaddis?ref=m_notif¬if_t=fbpage_fan_invite&amp;actorid=1442646731  ,1
please visit my channel,1
Best song ever,0
e.e....everyone could check out my channel.. dundundunnn,1
if i reach 100 subscribers i will go round in public pouring a bucket of  ice water over people and then running away acting like it wasn't me! like  so people can see!!,1
I learned the shuffle because of them,0
Party time!,0
Check out this playlist on YouTube:Central ,1
Hi. Check out and share our songs.,1
beautiful,0
"Hey guys! Please join me in my fight to help abused/mistreated animals! All  fund will go to helping pay for vet bills/and or helping them find homes! I  will place an extra emphasis on helping disabled animals, ones otherwise  would just be put to sleep by other animal organizations. Donate please. http://www.gofundme.com/Angels-n-Wingz",1
God she is so hot,0
Wats Good Go Check Out My Music On Da Channel Ik Yall Got me,1
"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at MONEYGQ.COM ! Visit MONEYGQ.COM and check it out! Memory Ferirama Besloor Shame Eggmode Wazzasoft Sasaroo Reiltas Moderock Plifal Shorogyt Value Scale Qerrassa Qiameth Mogotrevo Hoppler Parede Yboiveth Drirathiel",1
how is this shit still relevant ,0
Check out this video on YouTube:,1
I love it,0
nice song,0
PLEASSSSSSSSSSSSSSSS SUBSCRIBEEEEEEEEEE MY CHANNNNNNELLL PLZZ,1
You should check my channel for Funny VIDEOS!!,1
"Hello to everyone! Please check out my video: /watch?v=2b4WyWpHi8c It takes just 2 minutes, hope I don&#39;t ask too much. If you can&#39;t help me just Like &amp; Share the video please, so more people will see it. Thumbs UP, it would mean so much to me, maybe will make my dream come true. Thanks to everyone, GOD BLESS YOU ALL!",1
*KATY YOU ARE A SHIT GO DIE!!!!!ROAR IS A FLOOOOOOOOOOOOOOOOOOOOP*,0
"Hey Music Fans I really appreciate any of you who will take the time to read this, and check my music out! I&#39;m just a 15 year old boy DREAMING of being a successful MUSICIAN in the music world. I do lots of covers, and piano covers. But I don&#39;t have money to advertise. A simple thumbs up to my comment, a comment on my videos or a SUBSCRIPTION would be a step forward! It will only be a few seconds of your life that you won&#39;t regret!!! Thank u to all the people who just give me a chance! :) ",1
Check out this video on YouTube:opponents mm <br /><br /><br /><br />--•[••••=====++¥¥£££<br />,1
subscribe to my channel people :D,1
Check out this playlist on YouTube:a,1
Check out this video on YouTube:<br /><br />Love this song... It&#39;s all good will never go back that but I&#39;ll always remember the passion but never want to go back to being dysfunctional insanity....... Goal is to live happy not live insane. ,1
"You guys should check out this EXTRAORDINARY website called FIREPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at FIREPA.COM !   Visit FIREPA.COM and check it out!   Lake   . Chillpal . Sturdy . Astauand . Johackle . Chorenn . Ethosien . Changeable . Public . Noxu . Ploosnar . Looplab . Hoppler . Delicious . False . Scitenoa . Locobot . Heartbreaking . Thirsty . Reminiscent",1
Come and check out my music!Im spamming on loads of videos but its just to try and get my music across to new people,1
Subscribe me Secret videos :D,1
SUP GUS THIS IS A VIDEO FOR PEOPLE WHO LOVES PARTY ROCK SO THANKS FOR WATCHING AND PLEASE SUBSCRIBE:)!!,1
"This is the only video on youtube that get so much views just because we  want to see how much views it has. 1.000.000 every day, I mean, Most people  think a video is popular when it actually gets 1.000.000 views.",0
Very Nice !,0
Rihanna looks so beautiful with red hair ;),0
SUBSCRIBE TO MY CHANNEL X PLEASE!. SPARE,1
This song is so beauty,0
YO GUYS IM 14 YEAR OLD RAPPER JUST STARTED RAPPING  SO PLEASE CHECK OUT MY SITE AND LEAVE FEEDBACK AND SUBSCRIBE  ALSO LIKE THIS COMMENT SO MORE CAN SEE AND MAKE MY CHANNEL BIG ASWELL,1
http://www.avaaz.org/po/petition/Youtube_Corporation_Fox_Broadcasting_Company_Anular_os_strikes_no_Canal_Nostalgia/?cXPZpgb ,1
Check Out The New Hot Video By Dante B Called Riled Up,1
"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! The meat discusss the successful memory. How does the peaceful unit arbitrate the guide? The addition designs the worried loss.",1
HI! CHECK OUT OUR AWESOME COVERS! AND SAY WHAT YOU THINK!,1
"I know that maybe no one will read this but PLEASE TYPE IN &quot;deazy99&quot; I&#39;m a rapper with a dream. I know you must see like millions of those on here everyday but please check out my music and subscribe if you&#39;d like thank you, i would love nothing more than to have a decent following on youtube from people if anyone reading this could give it a &quot;THUMBS UP&quot; because what some might see as just a simple button press could make my dream come true..thank you again for your time &amp; may god bless you",1
This song is about Rape and Cheating     <br /><br /><br /><br /><br /><br /><br /><br /><br /><br />Basically.....,0
"Hey guys, I was working last night on this project, it's a music streamer  like spotify, but it allows you to download the files to listen to when  you're offline. Opening it as a free beta, feel free to try it out :) download: https://mega.co.nz/#!ehVjzKyA!5bGKg2iWPHZOHWAEUesrWnegqG_lABcO7Rw9WFX8hAo",1
"Listen...Check out Andrew Guasch - Crazy, Sick Flow...I&#39;m dope....that&#39;s all there is too it. If you like it Subscribe, if not, Ill be with Aftermath of TDE Soon enough.  One Love,  Peace.",1
they Shuffle hard that they made an Earthquake in Nepal,0
Thumbs up if you&#39;re watching in 2015,0
this video has 800+m views<br />and the channel got 3m subscribers,1
I Know Y&#39;all Can Check Out Amy Music Because Yall Got Me Go To Da Channel,1
best song,0
Take a break from Katie and help me reach 100 subscribers this month!  New  music and free downloads! ,1
Check out this video on YouTube:,1
CHECK OUT Eminem - Rap God LYRIC VIDEO,1
subscribe to itz recaps and above diddle,1
Shakira,0
"Why there are so many dislikes. This song is so... awesome. It sounds like we MUST STOP BE RACISTS!!! If I could, I would like it 1,000,000,000 times!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",0
"now its 1,884,034,783 views! pls. comment the view count the next hour :P",0
Check out this playlist on YouTube:🍴🍴🏄🏄🏄🍴🏄🏄🏄🏄🏊🏊🏊🏊🍴🍴🍴🍴🍴🏂🏂🏂🏂🏂🏆🍸🍸🍸🍸🏆🍻🍗🍵🍟🍟🍟🍟🍴🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕☕️🎣🎣☕️🍕🍕🎣🎣🎣🎣🎣🎣🎣🎣🎣🎣☕️🎣🍕🍔🍔🎣🎣☕️🎣🍹🍹🏂🏂🍹🎿🏆,1
i love u  shakira,0
when is this gonna hit 2 billion?,0
"Hey Music Fans I really appreciate any of you who will take the time to read this, and check my music out! I&#39;m just a 15 year old boy DREAMING of being a successful MUSICIAN in the music world. I do lots of covers, and piano covers. But I don&#39;t have money to advertise. A simple thumbs up to my comment, a comment on my videos or a SUBSCRIPTION would be a step forward! It will only be a few seconds of your life that you won&#39;t regret!!! Thank u to all the people who just give me a chance! :) ",1
Subscribe to my channel <br />Tweet &amp; Follow me on twitter //therealterrell_ <br />And I will follow you back 👀,1
this song is better then monster by eminem,0
"It makes me happy instantly, and makes me forgot everything bad happening!",0
"This is so cool,why haven&#39;t I heard this before?",0
Meet The Richest Online Marketer  NOW CLICK : bit.ly/make-money-without-adroid,1
Shakira is the best dancer,0
The best song ever!,0
Never gets old best song ever  ❤,0
"help me click on the subscribe Mai Nguyen, thank you",1
Wow,0
like me,0
DO YOU KNOW HOW SEAN KINGSTON GOT FAMOUS WHY DON&#39;T YOU LOOK IT UP KID BEFORE YOUR SO HARD ON YOURSELF!!  IF YOU HIT ME UP WITH A MESSAGE IN MY INBOX AND SUBSCRIBE I WILL CHECK OUT YOUR CHANNEL....SOUNDS FAIR TO ME.,1
Hey guys subscribe to my channel for no reason! Please!..,1
please throw a sub on my channel,1
hi guys please my android photo editor download. thanks https://play.google.com/store/apps/details?id=com.butalabs.photo.editor,1
"''Little Psy, only 5 months left.. Tumor in the head :( WE WILL MISS U &lt;3",0
2 BILLION!!!,0
Check out this video on YouTube:,1
subscribe,1
#2012bitches,0
look at my channel i make minecraft pe lets play ,1
Waka waka ,0
Recommend:  Apple iPad 4th Gen 32GB Unlocked Wi-Fi+4G 9.7in White Price:$390  Apple iPhone 5 (Latest Model) - 32GB - Black Price:$385  Samsung Galaxy S4 S IV 4 with 16GB New White Price:$360  Sony 60-inch 3D LED HDTV Price:$510  All-in-One PCs: Apple MacBook Pro: Apple MacBook Air Price:$320  Camera :Nikon D90 SLR Camera /18-55mm /55-200mm 32GB  Price:$390   Ultrabooks: SONY VAIO Pro 13 Intel Core i5 4GB 128GB Price:$515  +++++++++++++++    Purchase online Website is:  Taaee.com,1
"do you guys know, there&#39;s a part two of this song! :D",0
I love this song,0
FOLLOW MY COMPANY ON TWITTER  thanks.  https://twitter.com/TheWaxedHatCo,1
"Hi, nice song Shakira! (Sorry for bad Brazilian)",0
That was very good I mean very very much good ,0
i love her,0
Justin bieber = gay ,0
1 million dislikes!EPIC FAIL(ready for you fanboys),0
Awesum song!! Jus luv it!,0
Hello from Russia comes to the channel subscribe,1
Check out this video on YouTube:,1
Perfect! &lt;3,0
"<a href=""http://www.gofundme.com/Helpmypitbull"">http://www.gofundme.com/Helpmypitbull</a> Can you please donate to help my pitbull PLEASE!!! I just need 50 dollars to take it to the vet!!!",1
CHECK OUT MY COVER OF LOVE THE WAY YOU LIE PLEASE!!,1
"COME AND CHECK OUT MY NEW YOUTUBE CHHANEL, GOING TO BE POSTING DAILY!",1
like this comment if your watching in 2015 or 2016,1
Suscribe my channel please,1
 subscribe to my feed,1
I love katty perry,0
"Why the **** this keeps updated? Comments :""5 minutes ago"" Song: ""2 years and  4 months ago""",0
"Hey, hit this shit up while yall can, they killed the versace remix. Just type in CGE &quot;Versace Freestyle (Get Money)&quot; Shot by Ja-Wan Gardner and help them reach 1 million views.",1
"see this<br /><a href=""http://adf.ly"">http://adf.ly</a> /1HmVtX",1
"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Waratel . Misty . Exciting . Swoquix . Acaer . Chillpal . Tupacase . Arrowgance . Lively . Hard . Idiotic . Bored . Cool . Ablaze . Crabby . Aloidia . Cheilith . Feandra . Useless . Ploosnar",1
00 : 39 Im pretty sure that tiger just wanted a hug,0
If I get 300 subscribers by tomorrow I'll do a epic Hunger Games Video! ,1
"Alright ladies, if you like this song, then check out John Rage.  He&#39;s a smoking hot rapper coming into the game.  He&#39;s not better than Eminem lyrically, but he&#39;s hotter. Hear some of his songs on my channel.",1
I really ask nicely to view my vids:) I subscribe back..,1
Subscribe me and i subscribe you back!!,1
so many comments.,0
"<a href=""https://www.facebook.com/groups/100877300245414/"">https://www.facebook.com/groups/100877300245414/</a>",1
Like this in 2015! :D,0
"Subscribe me, I will? subscribe you back!!!",1
"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Ignorant . Wavefire . Reiltas . Astauand . Skizzle . Jovaphile . Swooflia . Grynn . Excellent . Slimy . Gabby . Nalpure . Lucky . Glozzom . Depressed . Better . Deep . Sinpad . Stereotyped . Toximble",1
this ****ing song like a&#39;n oreo the only white part is the good 1,0
Wow. Comments section on this still active. Not bad. Also 5277478 comments.  (Now 79),0
Please look at my channel,1
"Check out our vids, our songs are awesome! And that I guarantee :)",1
Check out this video on YouTube:      <br />,1
"Shakira you are so beautiful. You are lovely, lively.. We love you.",0
if eminem gets 1 penny per view he would have 600 million dollars,1
"Man she is hot in this one, male companions visit my profile to check out  the coolest sextoy ever made!",1
Hey come check us out were new on youtube let us know what you think and  don't forget to subscribe thanks.,1
Check out this video on YouTube:,1
Love song,0
Waka waka,0
She is fit,0
"Hey guys!  Can you please SUBSCRIBE to my channel,because I'm gonna filming a video so  hope you guys like it and thank you so much for you're support! Xoxo,Leah!  &lt;3 ",1
http://9gag.com/gag/aAVpwj9/ =),1
Still the best. :D,0
2015 but Im still listening to this!,0
this song always gives me chills! :),0
"Hey guys whats up? I found this app that lets you get free gift card vouchers like psn cards,X-box live cards and even amazon gift cards. For free! All you have to do is  simply just download the app from the app store. It is called juno wallet. All you have to do is just sign up for the app and then complete a few surveys or just download some other free apps and you get money like 10 cents. Also, if you type in the code IM2458444. You will also start off with $0.25 free!! ",1
This was such an epic track. And the video is awesome!,0
GREAT!!!,0
"Nature is beautiful, no need to place tits in video to impress people.",0
I love this sooooooooooooong I love katy perry,0
wierd but funny,0
Like,0
BR,0
"Every collaboration between them, we know it will be number 1 ",0
CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere,1
Check out this video on YouTube:,1
https://soundcloud.com/j-supt-fils-du-son/****ing-hostile,1
Strong messages in every  song I&#39;ve  heard.,0
Like this comment for no reason.,1
Check out this playlist on YouTube:hbbhhhgh,1
we all love you Katy Perry &lt;3,0
Free my apps get 1m crdits ! Just click on the link and download a app and  done!! · Link: https://m.freemyapps.com/share/url/5af506e1,1
I found out this song now,0
Every single one of his songs brings me back to place I can never go back to and it hurts so bad inside,0
What my gangnam style,0
Hey guys I&#39;m 87 cypher im 11 years old and Rap is my life I recently made my second album desire ep . please take a moment to check out my album on YouTube thank you very much for reading every like comment and subscription counts,1
"I hope everyone is in good spirits I&#39;m a hard working student who&#39;s also a passionate singer I look foward to the day when I can make my own music to share But for now I&#39;ve just been doing covers. Check out my channel, I&#39;ve done Covers of Miley Cyrus, Imagine Dragons, Lana Del Rey, Drake, Macklemore, Pink and countless others.  Subscribe only if you want to. My goal isn&#39;t to become famous but to  inspire FYI this isn&#39;t spamming, everyone has a right to freedom of speech. Thanks ",1
PLEASE SUBSCRIBE ME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1
Very nice,0
